id,result,label
2212,Probabilistic Methods,3
2213,Probabilistic Methods,3
2214,Probabilistic Methods,3
2215,Probabilistic Methods,3
2216,Probabilistic Methods,3
2217,Rule Learning,5
2218,Probabilistic Methods,3
2219,Case Based,0
2220,Neural Networks,2
2221,Neural Networks,2
2222,Reinforcement Learning,4
2223,Reinforcement Learning,4
2224,Reinforcement Learning,4
2225,Reinforcement Learning,4
2226,Reinforcement Learning,4
2227,Theory,6
2228,Rule Learning,5
2229,Reinforcement Learning,4
2230,Case Based,0
2231,Case Based,0
2232,Case Based,0
2233,Case Based,0
2234,Case Based,0
2235,Rule Learning,5
2236,Reinforcement Learning,4
2237,Reinforcement Learning,4
2238,"
Reinforcement Learning",4
2239,Reinforcement Learning,4
2240,Reinforcement Learning,4
2241,Probabilistic Methods,3
2242,Probabilistic Methods,3
2243,Reinforcement Learning,4
2244,Probabilistic Methods,3
2245,Probabilistic Methods,3
2246,Probabilistic Methods,3
2247,Case Based,0
2248,Reinforcement Learning,4
2249,Reinforcement Learning,4
2250,Reinforcement Learning,4
2251,Genetic Algorithms,1
2252,Genetic Algorithms,1
2253,Probabilistic Methods,3
2254,Genetic Algorithms,1
2255,Genetic Algorithms,1
2256,Rule Learning,5
2257,Probabilistic Methods,3
2258,Probabilistic Methods,3
2259,Reinforcement Learning,4
2260,Reinforcement Learning,4
2261,Case Based,0
2262,Reinforcement Learning,4
2263,Reinforcement Learning,4
2264,Case Based,0
2265,Reinforcement Learning,4
2266,Case Based,0
2267,Case Based,0
2268,Probabilistic Methods,3
2269,Rule Learning,5
2270,Rule Learning,5
2271,Rule Learning,5
2272,Rule Learning,5
2273,Rule Learning,5
2274,Rule Learning,5
2275,Rule Learning,5
2276,Probabilistic Methods,3
2277,Case Based,0
2278,Theory,6
2279,Neural Networks,2
2280,Probabilistic Methods,3
2281,Rule Learning,5
2282,Theory,6
2283,Probabilistic Methods,3
2284,Rule Learning,5
2285,Rule Learning,5
2286,Rule Learning,5
2287,Rule Learning,5
2288,Rule Learning,5
2289,Reinforcement Learning,4
2290,Reinforcement Learning,4
2291,Case Based,0
2292,Case Based,0
2293,Case Based,0
2294,Case Based,0
2295,Rule Learning,5
2296,Probabilistic Methods,3
2297,Reinforcement Learning,4
2298,Reinforcement Learning,4
2299,Reinforcement Learning,4
2300,Genetic Algorithms,1
2301,Probabilistic Methods,3
2302,Probabilistic Methods,3
2303,Case Based,0
2304,Probabilistic Methods,3
2305,Case Based,0
2306,Probabilistic Methods,3
2307,Neural Networks,2
2308,Case Based,0
2309,Reinforcement Learning,4
2310,Case Based,0
2311,Case Based,0
2312,Theory,6
2313,Probabilistic Methods,3
2314,Case Based,0
2315,Probabilistic Methods,3
2316,Reinforcement Learning,4
2317,Probabilistic Methods,3
2318,Genetic Algorithms,1
2319,Probabilistic Methods,3
2320,Genetic Algorithms,1
2321,Case Based,0
2322,Genetic Algorithms,1
2323,Rule Learning,5
2324,Neural Networks,2
2325,Genetic Algorithms,1
2326,Genetic Algorithms,1
2327,Genetic Algorithms,1
2328,Genetic Algorithms,1
2329,Case Based,0
2330,Case Based,0
2331,Genetic Algorithms,1
2332,Reinforcement Learning,4
2333,Case Based,0
2334,Neural Networks,2
2335,Reinforcement Learning,4
2336,Reinforcement Learning,4
2337,Reinforcement Learning,4
2338,Probabilistic Methods,3
2339,Probabilistic Methods,3
2340,Probabilistic Methods,3
2341,Reinforcement Learning,4
2342,Case Based,0
2343,Probabilistic Methods,3
2344,Probabilistic Methods,3
2345,Probabilistic Methods,3
2346,Probabilistic Methods,3
2347,Case Based,0
2348,Probabilistic Methods,3
2349,Probabilistic Methods,3
2350,Reinforcement Learning,4
2351,Reinforcement Learning,4
2352,Reinforcement Learning,4
2353,Reinforcement Learning,4
2354,Reinforcement Learning,4
2355,Reinforcement Learning,4
2356,Reinforcement Learning,4
2357,Reinforcement Learning,4
2358,Probabilistic Methods,3
2359,Genetic Algorithms,1
2360,Case Based,0
2361,Case Based,0
2362,Reinforcement Learning,4
2363,Rule Learning,5
2364,Case Based,0
2365,Neural Networks,2
2366,Neural Networks,2
2367,Probabilistic Methods,3
2368,Probabilistic Methods,3
2369,Probabilistic Methods,3
2370,Probabilistic Methods,3
2371,Probabilistic Methods,3
2372,Neural Networks,2
2373,Probabilistic Methods,3
2374,Rule Learning,5
2375,Rule Learning,5
2376,Reinforcement Learning,4
2377,Genetic Algorithms,1
2378,Reinforcement Learning,4
2379,Reinforcement Learning,4
2380,Reinforcement Learning,4
2381,Probabilistic Methods,3
2382,Reinforcement Learning,4
2383,Reinforcement Learning,4
2384,Case Based,0
2385,Rule Learning,5
2386,Reinforcement Learning,4
2387,Reinforcement Learning,4
2388,Case Based,0
2389,Neural Networks,2
2390,Neural Networks,2
2391,Neural Networks,2
2392,Neural Networks,2
2393,Reinforcement Learning,4
2394,Theory,6
2395,Theory,6
2396,Theory,6
2397,Theory,6
2398,Probabilistic Methods,3
2399,Reinforcement Learning,4
2400,Reinforcement Learning,4
2401,Reinforcement Learning,4
2402,Probabilistic Methods,3
2403,Probabilistic Methods,3
2404,Case Based,0
2405,Rule Learning,5
2406,Reinforcement Learning,4
2407,Rule Learning,5
2408,Case Based,0
2409,Probabilistic Methods,3
2410,Probabilistic Methods,3
2411,Genetic Algorithms,1
2412,Probabilistic Methods,3
2413,Neural Networks,2
2414,Probabilistic Methods,3
2415,Neural Networks,2
2416,Reinforcement Learning,4
2417,Case Based,0
2418,Case Based,0
2419,Case Based,0
2420,Probabilistic Methods,3
2421,Neural Networks,2
2422,Theory,6
2423,Case Based,0
2424,Case Based,0
2425,Probabilistic Methods,3
2426,Probabilistic Methods,3
2427,Rule Learning,5
2428,Rule Learning,5
2429,Reinforcement Learning,4
2430,Probabilistic Methods,3
2431,Reinforcement Learning,4
2432,Reinforcement Learning,4
2433,Neural Networks,2
2434,Reinforcement Learning,4
2435,Reinforcement Learning,4
2436,Case Based,0
2437,Probabilistic Methods,3
2438,Probabilistic Methods,3
2439,Neural Networks,2
2440,Neural Networks,2
2441,Neural Networks,2
2442,Neural Networks,2
2443,Neural Networks,2
2444,Neural Networks,2
2445,Neural Networks,2
2446,Neural Networks,2
2447,Neural Networks,2
2448,Neural Networks,2
2449,Case Based,0
2450,Neural Networks,2
2451,Neural Networks,2
2452,Neural Networks,2
2453,Case Based,0
2454,Theory,6
2455,Theory,6
2456,Neural Networks,2
2457,Theory,6
2458,Theory,6
2459,Neural Networks,2
2460,Neural Networks,2
2461,Theory,6
2462,Probabilistic Methods,3
2463,Reinforcement Learning,4
2464,Reinforcement Learning,4
2465,Reinforcement Learning,4
2466,Neural Networks,2
2467,Theory,6
2468,Theory,6
2469,Case Based,0
2470,Case Based,0
2471,Probabilistic Methods,3
2472,Case Based,0
2473,Reinforcement Learning,4
2474,Reinforcement Learning,4
2475,Probabilistic Methods,3
2476,Neural Networks,2
2477,Probabilistic Methods,3
2478,Genetic Algorithms,1
2479,"The selected label is:

4. Reinforcement Learning",4
2480,Theory,6
2481,Rule Learning,5
2482,Probabilistic Methods,3
2483,Probabilistic Methods,3
2484,Reinforcement Learning,4
2485,Theory,6
2486,Probabilistic Methods,3
2487,Genetic Algorithms,1
2488,Genetic Algorithms,1
2489,Probabilistic Methods,3
2490,Case Based,0
2491,Rule Learning,5
2492,Neural Networks,2
2493,Probabilistic Methods,3
2494,Probabilistic Methods,3
2495,Probabilistic Methods,3
2496,Reinforcement Learning,4
2497,Rule Learning,5
2498,Reinforcement Learning,4
2499,Case Based,0
2500,Probabilistic Methods,3
2501,Probabilistic Methods,3
2502,Case Based,0
2503,Neural Networks,2
2504,Genetic Algorithms,1
2505,Genetic Algorithms,1
2506,Rule Learning,5
2507,Neural Networks,2
2508,Probabilistic Methods,3
2509,Probabilistic Methods,3
2510,Rule Learning,5
2511,Case Based,0
2512,Neural Networks,2
2513,Probabilistic Methods,3
2514,Neural Networks,2
2515,Neural Networks,2
2516,Rule Learning,5
2517,Rule Learning,5
2518,Reinforcement Learning,4
2519,Probabilistic Methods,3
2520,Reinforcement Learning,4
2521,Probabilistic Methods,3
2522,Neural Networks,2
2523,Neural Networks,2
2524,Reinforcement Learning,4
2525,Neural Networks,2
2526,Reinforcement Learning,4
2527,Rule Learning,5
2528,Rule Learning,5
2529,Probabilistic Methods,3
2530,Neural Networks,2
2531,Probabilistic Methods,3
2532,Genetic Algorithms,1
2533,Probabilistic Methods,3
2534,Probabilistic Methods,3
2535,Probabilistic Methods,3
2536,Reinforcement Learning,4
2537,Rule Learning,5
2538,Reinforcement Learning,4
2539,Probabilistic Methods,3
2540,Probabilistic Methods,3
2541,Probabilistic Methods,3
2542,Probabilistic Methods,3
2543,Probabilistic Methods,3
2544,Case Based,0
2545,Case Based,0
2546,Neural Networks,2
2547,Reinforcement Learning,4
2548,Reinforcement Learning,4
2549,Reinforcement Learning,4
2550,Probabilistic Methods,3
2551,Probabilistic Methods,3
2552,Reinforcement Learning,4
2553,Rule Learning,5
2554,Neural Networks,2
2555,Probabilistic Methods,3
2556,Neural Networks,2
2557,Neural Networks,2
2558,Neural Networks,2
2559,Probabilistic Methods,3
2560,Neural Networks,2
2561,Neural Networks,2
2562,Case Based,0
2563,Reinforcement Learning,4
2564,Reinforcement Learning,4
2565,Probabilistic Methods,3
2566,Probabilistic Methods,3
2567,Probabilistic Methods,3
2568,Probabilistic Methods,3
2569,Probabilistic Methods,3
2570,Probabilistic Methods,3
2571,Probabilistic Methods,3
2572,Probabilistic Methods,3
2573,Probabilistic Methods,3
2574,Probabilistic Methods,3
2575,Case Based,0
2576,Case Based,0
2577,Reinforcement Learning,4
2578,Probabilistic Methods,3
2579,Probabilistic Methods,3
2580,Case Based,0
2581,Neural Networks,2
2582,Probabilistic Methods,3
2583,Reinforcement Learning,4
2584,Genetic Algorithms,1
2585,Neural Networks,2
2586,Rule Learning,5
2587,Reinforcement Learning,4
2588,Probabilistic Methods,3
2589,Probabilistic Methods,3
2590,Probabilistic Methods,3
2591,Genetic Algorithms,1
2592,Rule Learning,5
2593,Probabilistic Methods,3
2594,Reinforcement Learning,4
2595,Probabilistic Methods,3
2596,Neural Networks,2
2597,Neural Networks,2
2598,Genetic Algorithms,1
2599,Probabilistic Methods,3
2600,Probabilistic Methods,3
2601,Probabilistic Methods,3
2602,Probabilistic Methods,3
2603,Probabilistic Methods,3
2604,Theory,6
2605,Probabilistic Methods,3
2606,Probabilistic Methods,3
2607,Neural Networks,2
2608,Theory,6
2609,Probabilistic Methods,3
2610,Genetic Algorithms,1
2611,Probabilistic Methods,3
2612,Neural Networks,2
2613,Probabilistic Methods,3
2614,Neural Networks,2
2615,Reinforcement Learning,4
2616,Neural Networks,2
2617,Reinforcement Learning,4
2618,Neural Networks,2
2619,Neural Networks,2
2620,Case Based,0
2621,"
Rule Learning",5
2622,Theory,6
2623,Reinforcement Learning,4
2624,Probabilistic Methods,3
2625,Probabilistic Methods,3
2626,Probabilistic Methods,3
2627,Neural Networks,2
2628,Rule Learning,5
2629,Probabilistic Methods,3
2630,Probabilistic Methods,3
2631,Reinforcement Learning,4
2632,Probabilistic Methods,3
2633,Probabilistic Methods,3
2634,Probabilistic Methods,3
2635,Probabilistic Methods,3
2636,Probabilistic Methods,3
2637,Reinforcement Learning,4
2638,Theory,6
2639,Case Based,0
2640,Reinforcement Learning,4
2641,Neural Networks,2
2642,Neural Networks,2
2643,Neural Networks,2
2644,Rule Learning,5
2645,Reinforcement Learning,4
2646,Reinforcement Learning,4
2647,Reinforcement Learning,4
2648,Reinforcement Learning,4
2649,Theory,6
2650,Probabilistic Methods,3
2651,Neural Networks,2
2652,Neural Networks,2
2653,Case Based,0
2654,Neural Networks,2
2655,Neural Networks,2
2656,Neural Networks,2
2657,Neural Networks,2
2658,Neural Networks,2
2659,Probabilistic Methods,3
2660,Probabilistic Methods,3
2661,Reinforcement Learning,4
2662,Reinforcement Learning,4
2663,Probabilistic Methods,3
2664,Probabilistic Methods,3
2665,Reinforcement Learning,4
2666,Reinforcement Learning,4
2667,Probabilistic Methods,3
2668,Probabilistic Methods,3
2669,Probabilistic Methods,3
2670,Reinforcement Learning,4
2671,Reinforcement Learning,4
2672,Reinforcement Learning,4
2673,Reinforcement Learning,4
2674,Reinforcement Learning,4
2675,Reinforcement Learning,4
2676,Probabilistic Methods,3
2677,Reinforcement Learning,4
2678,Reinforcement Learning,4
2679,Reinforcement Learning,4
2680,Reinforcement Learning,4
2681,Reinforcement Learning,4
2682,Reinforcement Learning,4
2683,Reinforcement Learning,4
2684,Reinforcement Learning,4
2685,Neural Networks,2
2686,Probabilistic Methods,3
2687,Probabilistic Methods,3
2688,Probabilistic Methods,3
2689,Neural Networks,2
2690,Theory,6
2691,Neural Networks,2
2692,Probabilistic Methods,3
2693,Probabilistic Methods,3
2694,Reinforcement Learning,4
2695,Reinforcement Learning,4
2696,Reinforcement Learning,4
2697,Genetic Algorithms,1
2698,Probabilistic Methods,3
2699,Probabilistic Methods,3
2700,Probabilistic Methods,3
2701,Probabilistic Methods,3
2702,Case Based,0
2703,Probabilistic Methods,3
2704,Probabilistic Methods,3
2705,Probabilistic Methods,3
2706,Probabilistic Methods,3
2707,Probabilistic Methods,3
